vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,judgement
CVE-2023-0266,torvalds/linux,56b88b50565cd8b946a2d00b0c83927b7ebb055e,arch/arm/mach-omap2/control.c,snd_ctl_elem_read,drivers/scsi/myrs.c,myrs_translate_pdev,
CVE-2021-47101,torvalds/linux,8035b1a2a37a29d8c717ef84fca8fe7278bc9f03,drivers/net/usb/asix_common.c,asix_check_host_enable,drivers/virt/vmgenid.c,vmgenid_add_of,
CVE-2022-0500,torvalds/linux,20b2aff4bc15bda809f994761d5719827d66c0b4,tools/perf/util/btf.c,btf_ctx_access,drivers/net/ethernet/freescale/dpaa2/dpaa2-eth.c,__dpaa2_eth_tx,
CVE-2023-6610,torvalds/linux,567320c46a60a3c39b69aa1df802d753817a3f86,fs/smb/server/smb2misc.c,smb2_check_message,drivers/net/amt.c,amt_membership_query_handler,
CVE-2024-0607,torvalds/linux,c301f0981fdd3fd1ffac6836b423c4d7a8e0eb63,net/netfilter/nft_byteorder.c,nft_byteorder_eval,drivers/net/ethernet/chelsio/cxgb4/cxgb4_filter.c,hash_filter_rpl,
CVE-2021-47002,torvalds/linux,b9f83ffaa0c096b4c832a43964fe6bff3acffe10,drivers/greybus/svc.c,svc_rqst_free,drivers/md/bcache/alloc.c,bch_open_buckets_free,
CVE-2020-26147,torvalds/linux,965a7d72e798eb7af0aa67210e37cf7ecd1c9cad,drivers/staging/media/atomisp/pci/runtime/isys/src/rx.c,requires_sequential_pn,drivers/net/wireless/ath/ath9k/common.c,ath9k_cmn_get_hw_crypto_keytype,
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,arch/arm64/kvm/vgic/vgic-its.c,vgic_its_check_cache,drivers/pinctrl/mediatek/pinctrl-moore.c,mtk_pinconf_group_get,
CVE-2023-52562,torvalds/linux,46a9ea6681907a3be6b6b0d43776dccc62cad6cf,mm/slab_common.c,kmem_cache_destroy,drivers/net/ethernet/qlogic/qede/qede_filter.c,qede_get_cls_rule_all,
CVE-2021-47066,torvalds/linux,ceaf2966ab082bbc4d26516f97b3ca8a676e2af8,crypto/async_tx/async_xor.c,async_xor_offs,drivers/scsi/advansys.c,advansys_pci_probe,
CVE-2021-46921,torvalds/linux,84a24bf8c52e66b7ac89ada5e3cfbe72d65c1896,kernel/locking/qrwlock.c,queued_write_lock_slowpath,drivers/scsi/elx/efct/efct_lio.c,efct_lio_release_cmd,
CVE-2020-10757,torvalds/linux,5bfea2d9b17f1034a68147a8b03b9789af5700f9,mm/mremap.c,move_page_tables,drivers/net/wireless/mediatek/mt76/mt7603/mac.c,mt7603_mac_sta_poll,
CVE-2021-46978,torvalds/linux,f5c7e8425f18fdb9bdb7d13340651d7876890329,arch/arm64/kvm/nested.c,vmx_get_nested_state_pages,drivers/pinctrl/pxa/pinctrl-pxa2xx.c,pxa2xx_find_function,
CVE-2020-15436,torvalds/linux,2d3a8e2deddea6c89961c422ec0c5b851e648c14,block_dev.c,blkdev_get,drivers/mfd/ucb1x00-core.c,ucb1x00_detect_irq,
CVE-2020-13143,torvalds/linux,15753588bcd4bbffae1cca33c8ced5722477fe1f,drivers/nvme/target/configfs.c,gadget_dev_desc_UDC_store,drivers/scsi/vmw_pvscsi.c,pvscsi_setup_msg_workqueue,
CVE-2020-0110,torvalds/linux,6fcca0fa48118e6d63733eb4644c6cd880c15b8f,kernel/sched/psi.c,psi_write,drivers/pinctrl/pinconf.c,pinconf_pins_show,
CVE-2021-4203,torvalds/linux,35306eb23814444bd4021f8a1c3047d3cb0c8b2b,net/core/sock.c,sk_get_peer_cred,drivers/net/amt.c,amt_update_relay_status,
CVE-2022-0185,torvalds/linux,722d94847de29310e8aa03fcbdb41fc92c521756,fs/fs_context.c,legacy_parse_param,drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_buffer.c,st_lsm6dsx_update_decimators,
CVE-2022-1043,torvalds/linux,a30f895ad3239f45012e860d4f94c1a388b36d14,io_uring/io_uring.c,io_register_personality,drivers/hid/hid-logitech-hidpp.c,wtp_allocate,
CVE-2021-47010,torvalds/linux,8d432592f30fcc34ef5a10aac4887b4897884493,net/ipv4/tcp_cong.c,tcp_set_default_congestion_control,drivers/gpu/drm/amd/pm/swsmu/smu13/smu_v13_0_6_ppt.c,smu_v13_0_6_select_plpd_policy,
CVE-2024-26775,torvalds/linux,e169bd4fb2b36c4b2bee63c35c740c85daeb2e86,drivers/block/aoe/aoeblk.c,aoeblk_gdalloc,drivers/scsi/3w-sas.c,twl_chrdev_ioctl,
CVE-2020-36385,torvalds/linux,f5449e74802c1112dea984aec8af7a33c4516af1,drivers/infiniband/core/ucma.c,ucma_unlock_files,drivers/pinctrl/core.c,pinctrl_remove_gpio_range,
CVE-2015-7515,torvalds/linux,8e20cf2bce122ce9262d6034ee5d5b76fbb92f96,drivers/input/tablet/aiptek.c,aiptek_probe,drivers/input/tablet/aiptek.c,aiptek_probe,
CVE-2023-52447,torvalds/linux,876673364161da50eed6b472d746ef88242b2368,tools/testing/selftests/bpf/prog_tests/map_in_map.c,bpf_map_fd_put_ptr,drivers/net/ethernet/mellanox/mlx5/core/cmd.c,clean_debug_files,
CVE-2022-3535,torvalds/linux,0152dfee235e87660f52a117fc9f70dc55956bb4,drivers/net/ethernet/marvell/mvpp2/mvpp2_debugfs.c,mvpp2_dbgfs_init,drivers/crypto/amlogic/amlogic-gxl-cipher.c,meson_skencrypt,
CVE-2023-52525,torvalds/linux,aef7a0300047e7b4707ea0411dc9597cba108fc8,drivers/net/wireless/marvell/mwifiex/sta_rx.c,mwifiex_process_rx_packet,drivers/scsi/lpfc/lpfc_ct.c,lpfc_vmid_cmd,
CVE-2020-12659,torvalds/linux,99e3a236dd43d06c65af0a2ef9cb44306aef6e02,net/xdp/xdp_umem.c,xdp_umem_reg,drivers/accel/qaic/qaic_control.c,find_and_map_user_pages,
CVE-2016-4581,torvalds/linux,5ec0811d30378ae104f250bfc9b3640242d81e3f,fs/pnode.c,propagate_one,drivers/pci/controller/pcie-xilinx-nwl.c,nwl_pcie_parse_dt,
CVE-2023-23000,torvalds/linux,045a31b95509c8f25f5f04ec5e0dec5cd09f2c5f,drivers/phy/tegra/xusb.c,tegra_xusb_find_port_node,drivers/mfd/twl4030-audio.c,twl4030_audio_has_codec,
CVE-2021-46935,torvalds/linux,cfd0d84ba28c18b531648c9d4a35ecca89ad9901,drivers/android/binder_alloc.c,binder_free_buf_locked,drivers/android/binder_alloc.c,binder_alloc_deferred_release,
CVE-2021-0512,torvalds/linux,ed9be64eefe26d7d8b0b5b9fa3ffdf425d87a01f,drivers/hid/hid-core.c,hid_add_field,drivers/hid/hid-core.c,hid_add_field,
CVE-2016-6198,torvalds/linux,54d5ca871e72f2bb172ec9323497f01cd5091ec7,fs/open.c,vfs_open,drivers/net/ethernet/marvell/prestera/prestera_router.c,prestera_util_neigh2nc_key,
CVE-2021-47051,torvalds/linux,a03675497970a93fcf25d81d9d92a59c2d7377a7,drivers/spi/spi-fsl-lpspi.c,lpspi_prepare_xfer_hardware,drivers/pinctrl/qcom/pinctrl-msm.c,msm_gpio_needs_dual_edge_parent_workaround,
CVE-2023-1838,torvalds/linux,fb4554c2232e44d595920f4d5c66cf8f7d13f9bc,drivers/staging/most/net/net.c,vhost_net_set_backend,drivers/w1/w1_int.c,__w1_remove_master_device,
CVE-2022-3542,torvalds/linux,b43f9acbb8942b05252be83ac25a81cec70cc192,drivers/net/ethernet/broadcom/bnx2x/bnx2x_cmn.c,bnx2x_tpa_stop,drivers/net/wireless/intel/ipw2x00/ipw2100.c,isr_rx,
CVE-2021-44733,torvalds/linux,dfd0743f1d9ea76931510ed150334d571fbab49d,drivers/tee/tee_shm.c,tee_shm_get_fd,drivers/pinctrl/intel/pinctrl-intel.c,intel_pin_to_gpio,
CVE-2020-25668,torvalds/linux,90bfdeef83f1d6c696039b6a917190dcbbad3220,drivers/tty/vt/vt_ioctl.c,vt_compat_ioctl,drivers/pci/pcie/aer_inject.c,find_pci_config_dword,
CVE-2024-26735,torvalds/linux,5559cea2d5aa3018a5f00dd2aca3427ba09b386b,net/ipv6/seg6.c,seg6_init,drivers/scsi/fcoe/fcoe_sysfs.c,fcoe_ctlr_device_add,
CVE-2021-46986,torvalds/linux,bb9c74a5bd1462499fe5ccb1e3c5ac40dcfa9139,drivers/usb/dwc3/gadget.c,dwc3_gadget_exit,drivers/usb/gadget/udc/renesas_usb3.c,usb3_irq_epc_pipen_lsttr,
CVE-2021-4157,torvalds/linux,ed34695e15aba74f45247f1ee2cf7e09d449f925,fs/nfsd/flexfilelayout.c,decode_nfs_fh,drivers/net/ethernet/netronome/nfp/nfp_devlink.c,nfp_devlink_port_unsplit,
CVE-2015-9004,torvalds/linux,c3c87e770458aa004bd7ed3f29945ff436fd6511,arch/arm/probes/uprobes/core.c,perf_pmu_register,drivers/gpu/drm/amd/amdgpu/gfxhub_v1_2.c,gfxhub_v1_2_xcc_setup_vmid_config,
CVE-2024-26625,torvalds/linux,aa2b2eb3934859904c287bf5434647ba72e14c1c,net/llc/af_llc.c,llc_ui_release,drivers/net/wireless/ralink/rt2x00/rt2x00usb.c,rt2x00usb_register_read_async,
CVE-2016-6187,torvalds/linux,30a46a4647fd1df9cf52e43bf467f0d9265096ca,tools/testing/selftests/bpf/progs/lsm.c,apparmor_setprocattr,drivers/crypto/ccree/cc_buffer_mgr.c,cc_map_hash_request_final,
CVE-2021-47036,torvalds/linux,18f25dc399901426dff61e676ba603ff52c666f7,net/ipv6/udp_offload.c,udp_gro_receive,drivers/net/wireless/mediatek/mt76/mt7925/mcu.c,__mt7925_mcu_set_clc,
CVE-2021-3491,torvalds/linux,d1f82808877bb10d3deee7cf3374a4eb3fb582db,io_uring/io_uring.c,io_add_buffers,drivers/phy/renesas/r8a779f0-ether-serdes.c,r8a779f0_eth_serdes_hw_init_late,
CVE-2024-26659,torvalds/linux,7c4650ded49e5b88929ecbbb631efb8b0838e811,drivers/usb/host/xhci-ring.c,process_isoc_td,drivers/net/ethernet/broadcom/bnxt/bnxt_coredump.c,bnxt_hwrm_dbg_dma_data,
CVE-2022-1516,torvalds/linux,7781607938c8371d4c2b243527430241c62e39c2,net/x25/af_x25.c,x25_kill_by_neigh,drivers/media/rc/rc-ir-raw.c,ir_raw_event_register,
CVE-2021-22543,torvalds/linux,f8be156be163a052a067306417cd0ff679068c97,virt/kvm/kvm_main.c,kvm_try_get_pfn,drivers/pinctrl/qcom/pinctrl-msm.c,msm_gpio_needs_valid_mask,
CVE-2020-10767,torvalds/linux,21998a351512eba4ed5969006f0c55882d995ada,arch/alpha/kernel/bugs.c,cpu_bugs_smt_update,drivers/scsi/ibmvscsi_tgt/ibmvscsi_tgt.c,ibmvscsis_handle_init_msg,
CVE-2024-26606,torvalds/linux,97830f3c3088638ff90b20dfba2eb4d487bf14d7,drivers/android/binder.c,binder_enqueue_thread_work_ilocked,drivers/net/wwan/t7xx/t7xx_pcie_mac.c,t7xx_pcie_set_mac_msix_cfg,
CVE-2023-3317,torvalds/linux,2ceb76f734e37833824b7fab6af17c999eb48d2b,arch/loongarch/mm/init.c,mt7921_check_offload_capability,drivers/net/wireless/realtek/rtw89/fw.c,rtw89_fw_recognize_elements,
CVE-2023-52510,torvalds/linux,f990874b1c98fe8e57ee9385669f501822979258,drivers/net/ieee802154/ca8210.c,ca8210_unregister_ext_clock,drivers/pinctrl/core.c,get_pinctrl_dev_from_of_node,
CVE-2019-19531,torvalds/linux,fc05481b2fcabaaeccf63e32ac1baab54e5b6963,drivers/usb/misc/yurex.c,yurex_delete,drivers/net/wireless/mediatek/mt76/mt7996/debugfs.c,mt7996_fw_debug_wm_set,
CVE-2015-8551,torvalds/linux,56441f3c8e5bd45aab10dd9f8c505dd4bec03b0d,drivers/xen/xen-pciback/pciback_ops.c,xen_pcibk_enable_msi,drivers/scsi/arcmsr/arcmsr_hba.c,arcmsr_hbaE_handle_isr,
CVE-2021-4150,torvalds/linux,9fbfabfda25d8774c5a08634fdd2da000a924890,arch/arm/probes/uprobes/core.c,add_partition,drivers/firewire/net.c,fwnet_probe,
CVE-2022-20008,torvalds/linux,54309fde1a352ad2674ebba004a79f7d20b9f037,drivers/mmc/core/block.c,mmc_blk_read_single,drivers/memstick/core/mspro_block.c,mspro_block_complete_req,
CVE-2019-15031,torvalds/linux,a8318c13e79badb92bc6640704a64cc022a6eb97,arch/loongarch/kernel/process.c,restore_fp,drivers/pinctrl/pinmux.c,pinmux_request_gpio,
CVE-2023-23004,torvalds/linux,15342f930ebebcfe36f2415049736a77d7d2e045,drivers/gpu/drm/arm/malidp_planes.c,malidp_check_pages_threshold,drivers/net/ethernet/marvell/skge.c,skge_set_eeprom,
CVE-2021-45100,torvalds/linux,83912d6d55be10d65b5268d1871168b9ebe1ec4b,fs/smb/server/smb2pdu.c,smb3_encryption_negotiated,drivers/pci/controller/pci-host-common.c,pci_host_common_probe,
CVE-2021-4093,torvalds/linux,95e16b4792b0429f1933872f743410f00e590c55,arch/x86/kvm/x86.c,complete_sev_es_emulated_outs,drivers/pinctrl/cirrus/pinctrl-madera-core.c,madera_pin_unmake_drv_str,
CVE-2017-18241,torvalds/linux,d4fdf8ba0e5808ba9ad6b44337783bd9935e0982,arch/mips/kernel/segment.c,create_flush_cmd_control,drivers/net/ethernet/mellanox/mlx4/en_netdev.c,mlx4_en_set_rss_steer_rules,
CVE-2020-28974,torvalds/linux,3c4e0dff2095c579b142d5a0693257f1c58b4804,drivers/tty/vt/vt.c,con_font_copy,drivers/gpu/drm/mcde/mcde_dsi.c,mcde_dsi_disable,
CVE-2024-0646,torvalds/linux,c5a595000e2677e865a39f249c056bc05d6e55fd,net/tls/tls_sw.c,tls_sw_sendmsg_splice,drivers/pinctrl/pinctrl-keembay.c,keembay_gpio_add_pin_ranges,
CVE-2018-13097,torvalds/linux,9dc956b2c8523aed39d1e6508438be9fea28c8fc,drivers/md/bcache/super.c,f2fs_sanity_check_ckpt,drivers/tty/serial/samsung_tty.c,s3c24xx_serial_request_dma,
CVE-2022-2590,torvalds/linux,5535be3099717646781ce1540cf725965d680e7b,mm/gup.c,can_follow_write_pte,drivers/pinctrl/pinctrl-xway.c,pinmux_xway_init,
CVE-2024-26668,torvalds/linux,c9d9eb9c53d37cdebbad56b91e40baf42d5a97aa,net/netfilter/nft_limit.c,nft_limit_init,drivers/net/ethernet/stmicro/stmmac/stmmac_mdio.c,stmmac_xgmac2_mdio_write,
CVE-2023-52503,torvalds/linux,f4384b3e54ea813868bb81a861bf5b2406e15d8f,arch/arm/probes/uprobes/core.c,destroy_session,drivers/pinctrl/core.c,get_pinctrl_dev_from_of_node,
CVE-2021-46912,torvalds/linux,97684f0970f6e112926de631fdd98d9693c7e5c1,net/ipv4/sysctl_net_ipv4.c,ipv4_sysctl_init_net,drivers/net/vrf.c,vrf_init_module,
CVE-2023-52480,torvalds/linux,53ff5cf89142b978b1a5ca8dc4d4425e6a09745f,fs/smb/server/mgmt/user_session.c,ksmbd_expire_session,drivers/scsi/libiscsi.c,iscsi_conn_bind,
CVE-2020-16120,torvalds/linux,48bd024b8a40d73ad6b086de2615738da0c7004f,fs/readdir.c,ovl_dir_open_realfile,drivers/pinctrl/pinctrl-lantiq.c,match_mfp,
CVE-2022-3061,torvalds/linux,15cf0b82271b1823fb02ab8c377badba614d95d5,drivers/video/fbdev/i740fb.c,i740fb_check_var,drivers/net/wireless/realtek/rtw88/mac.c,rtw_sub_pwr_seq_parser,
CVE-2021-46922,torvalds/linux,9d5171eab462a63e2fbebfccf6026e92be018f20,security/keys/trusted-keys/trusted_tpm2.c,tpm2_seal_trusted,drivers/char/tpm/tpm2-sessions.c,tpm_buf_append_hmac_session,
CVE-2021-3483,torvalds/linux,829933ef05a951c8ff140e814656d73e74915faf,drivers/firewire/nosy.c,nosy_ioctl,drivers/hid/intel-ish-hid/ishtp/client.c,ishtp_cl_link,
CVE-2023-4459,torvalds/linux,edf410cb74dc612fd47ef5be319c5a0bcd6e6ccd,drivers/net/vmxnet3/vmxnet3_drv.c,vmxnet3_rq_cleanup,drivers/net/ethernet/smsc/epic100.c,epic_init_ring,
CVE-2021-47062,torvalds/linux,c36b16d29f3af5f32fc1b2a3401bf48f71cabee1,arch/x86/virt/svm/sev.c,sev_launch_update_vmsa,drivers/remoteproc/remoteproc_core.c,rproc_handle_trace,
CVE-2022-1198,torvalds/linux,efe4186e6a1b54bf38b9e05450d43b0da1fd7739,drivers/net/hamradio/6pack.c,sixpack_close,drivers/net/arcnet/arcnet.c,get_arcbuf,
CVE-2021-46967,torvalds/linux,3a3e0fad16d40a2aa68ddf7eea4acdf48b22dd44,drivers/vdpa/vdpa.c,vhost_vdpa_mmap,drivers/hid/hid-roccat-arvo.c,arvo_sysfs_write,
CVE-2024-26757,torvalds/linux,55a48ad2db64737f7ffc0407634218cc6e4c513b,drivers/md/md.c,unregister_sync_thread,drivers/pinctrl/renesas/pinctrl-rzg2l.c,rzv2h_bias_param_to_hw,
CVE-2021-29646,torvalds/linux,0217ed2848e8538bcf9172d97ed2eeb4a26041bb,drivers/base/node.c,tipc_nl_retrieve_key,drivers/pinctrl/core.c,pin_get_from_name,
CVE-2021-3612,torvalds/linux,182d679b2298d62bf42bb14b12a8067b8e17b617,drivers/input/joydev.c,joydev_handle_JSIOCSAXMAP,drivers/soc/apple/rtkit.c,apple_rtkit_free_buffer,
CVE-2021-46959,torvalds/linux,794aaf01444d4e765e2b067cba01cc69c1c68ed9,drivers/staging/greybus/spi.c,__devm_spi_alloc_controller,drivers/pinctrl/core.c,devm_pinctrl_register_and_init,
CVE-2021-47053,torvalds/linux,50274b01ac1689b1a3f6bc4b5b3dbf361a55dd3a,drivers/crypto/allwinner/sun8i-ss/sun8i-ss-hash.c,sun8i_ss_hash_run,drivers/crypto/amlogic/amlogic-gxl-cipher.c,meson_cipher,
CVE-2016-5728,torvalds/linux,9bf292bfca94694a721449e3fd752493856710f6,vop_vringh.c,vop_ioctl,drivers/scsi/hisi_sas/hisi_sas_v1_hw.c,int_phyup_v1_hw,
CVE-2022-29582,torvalds/linux,e677edbcabee849bfdd43f1602bccbecf736a646,io_uring/io_uring.c,io_timeout_prep,drivers/virt/vboxguest/vboxguest_linux.c,vbg_misc_device_ioctl,
CVE-2021-27363,torvalds/linux,688e8128b7a92df982709a4137ea4588d16f24aa,drivers/scsi/scsi_transport_iscsi.c,show_transport_handle,drivers/hid/hid-core.c,country_show,
CVE-2015-4170,torvalds/linux,cf872776fc84128bb779ce2b83a37c884c3203ae,drivers/tty/tty_ldsem.c,ldsem_cmpxchg,drivers/pinctrl/pinctrl-apple-gpio.c,apple_gpio_get_reg,
CVE-2022-1280,torvalds/linux,869e76f7a918f010bd4518d58886969b1f642a04,drivers/gpu/drm/drm_connector.c,drm_mode_getconnector,drivers/gpu/drm/amd/display/amdgpu_dm/amdgpu_dm_debugfs.c,dp_dsc_bits_per_pixel_write,
CVE-2016-10229,torvalds/linux,197c949e7798fbf28cfadc69d9ca0c2abbf93191,net/ipv6/udp.c,udpv6_recvmsg,drivers/net/usb/cdc_ncm.c,cdc_ncm_init,
CVE-2023-6932,torvalds/linux,e2b706c691905fe78468c361aaabc719d0a496f1,net/ipv4/igmp.c,igmp_gq_start_timer,drivers/scsi/fcoe/fcoe_sysfs.c,fcoe_fcf_device_final_delete,
CVE-2021-45486,torvalds/linux,aa6dd211e4b1dde9d5dc25d699d35f789ae7eeba,net/mctp/route.c,ip_idents_reserve,drivers/platform/surface/aggregator/ssh_request_layer.c,ssh_rtl_queue_remove,
CVE-2018-14633,torvalds/linux,1816494330a83f2a064499d8ed2797045641f92c,drivers/target/iscsi/iscsi_target_auth.c,chap_server_compute_md5,drivers/target/iscsi/iscsi_target_auth.c,chap_server_compute_hash,
CVE-2022-43945,torvalds/linux,00b4492686e0497fdb924a9d4c8f6f99377e176c,fs/nfsd/nfsproc.c,nfsd_init_dirlist_pages,drivers/phy/broadcom/phy-bcm-ns2-pcie.c,ns2_pci_phy_probe,
CVE-2021-46943,torvalds/linux,ad91849996f9dd79741a961fd03585a683b08356,drivers/staging/media/ipu3/ipu3-v4l2.c,imgu_fmt,drivers/net/ethernet/mellanox/mlx5/core/eswitch_offloads.c,esw_create_restore_table,
CVE-2024-26788,torvalds/linux,87a39071e0b639f45e05d296cc0538eef44ec0bd,drivers/dma/fsl-qdma.c,fsl_qdma_probe,drivers/md/dm-integrity.c,dm_integrity_status,
CVE-2022-4842,torvalds/linux,6d5c9e79b726cc473d40e9cb60976dbe8e669624,fs/ntfs3/attrib.c,attr_punch_hole,drivers/media/dvb-frontends/af9033.c,af9033_read_status,
CVE-2024-26796,torvalds/linux,682dc133f83e0194796e6ea72eb642df1c03dfbe,drivers/perf/riscv_pmu_legacy.c,pmu_legacy_init,drivers/infiniband/ulp/ipoib/ipoib_cm.c,ipoib_cm_tx_reap,
CVE-2020-35513,torvalds/linux,880a3a5325489a143269a8e172e7563ebf9897bc,fs/nfsd/nfs4proc.c,do_open_lookup,drivers/scsi/sni_53c710.c,snirm710_probe,
CVE-2021-33061,torvalds/linux,008ca35f6e87be1d60b6af3d1ae247c6d5c2531d,drivers/net/ethernet/intel/ixgbe/ixgbe_ethtool.c,ixgbe_get_priv_flags,drivers/net/ethernet/intel/e1000e/ethtool.c,e1000e_set_priv_flags,
CVE-2021-46993,torvalds/linux,6d2f8909a5fabb73fe2a63918117943986c39b6c,arch/arm/probes/uprobes/core.c,uclamp_none,drivers/pinctrl/mediatek/pinctrl-mtk-common-v2.c,mtk_pinconf_adv_drive_get_raw,
CVE-2021-4148,torvalds/linux,a4aeaa06d45e90f9b279f0b09de84bd00006e733,tools/testing/selftests/mm/khugepaged.c,hugepage_vma_check,drivers/pci/mmap.c,pci_mmap_resource_range,
CVE-2021-47070,torvalds/linux,0b0226be3a52dadd965644bc52a807961c2c26df,drivers/uio/uio_hv_generic.c,hv_uio_probe,drivers/net/ethernet/freescale/dpaa2/dpaa2-eth.c,dpaa2_eth_build_gso_fd,
CVE-2022-28388,torvalds/linux,3d3925ff6433f98992685a9679613a2cc97f3ce2,drivers/net/can/usb/usb_8dev.c,usb_8dev_start_xmit,drivers/net/ethernet/intel/ice/ice_lag.c,ice_lag_chk_comp,
CVE-2015-8964,torvalds/linux,dd42bf1197144ede075a9d4793123f7689e164bc,drivers/tty/tty_ldisc.c,tty_set_termios_ldisc,drivers/pinctrl/pinctrl-lantiq.c,match_mfp,
CVE-2022-3112,torvalds/linux,c8c80c996182239ff9b05eda4db50184cf3b2e99,drivers/staging/media/meson/vdec/esparser.c,esparser_queue,drivers/net/wireless/ath/ath10k/qmi.c,ath10k_qmi_bdf_dnld_send_sync,
CVE-2021-46932,torvalds/linux,9f3ccdc3f6ef10084ceb3a47df0961bec6196fd0,drivers/input/mouse/appletouch.c,atp_probe,drivers/hid/usbhid/usbmouse.c,usb_mouse_probe,
CVE-2020-29569,torvalds/linux,1c728719a4da6e654afb9cc047164755072ed7c9,drivers/xen/xen-pciback/xenbus.c,xen_blkif_disconnect,drivers/soc/fsl/qbman/bman.c,bman_create_portal,
CVE-2023-52491,torvalds/linux,206c857dd17d4d026de85866f1b5f0969f2a109e,drivers/media/platform/mediatek/jpeg/mtk_jpeg_core.c,mtk_jpeg_dec_device_run,drivers/media/platform/chips-media/coda/coda-bit.c,coda_finish_encode,
CVE-2021-46950,torvalds/linux,2417b9869b81882ab90fd5ed1081a1cb2d4db1dd,drivers/md/raid1.c,raid1_end_write_request,drivers/md/raid10.c,raid10_end_write_request,
CVE-2024-26581,torvalds/linux,60c0c230c6f046da536d3df8b39a20b9a9fd6af0,net/netfilter/nft_set_rbtree.c,nft_rbtree_gc_elem,drivers/net/ethernet/mellanox/mlx5/core/en_accel/ipsec.c,mlx5e_xfrm_add_policy,
CVE-2021-33656,torvalds/linux,ff2047fb755d4415ec3c70ac799889371151796d,drivers/tty/vt/vt.c,con_font_set,drivers/pinctrl/renesas/core.c,sh_pfc_probe,
CVE-2023-5090,torvalds/linux,b65235f6e102354ccafda601eaa1c5bef5284d21,arch/powerpc/platforms/pseries/svm.c,svm_set_x2apic_msr_interception,drivers/scsi/lpfc/lpfc_nportdisc.c,lpfc_cmpl_reglogin_npr_node,
CVE-2023-2483,torvalds/linux,6b6bc5b8bd2d4ca9e1efa9ae0f98a0b0687ace75,drivers/net/ethernet/qualcomm/emac/emac.c,emac_remove,drivers/hid/hid-sensor-hub.c,sensor_hub_remove,
CVE-2023-23002,torvalds/linux,6845667146a28c09b5dfc401c1ad112374087944,drivers/bluetooth/hci_qca.c,qca_serdev_probe,drivers/regulator/bd718x7-regulator.c,bd718xx_probe,
CVE-2015-4177,torvalds/linux,cd4a40174b71acd021877341684d8bb1dc8ea4ae,kernel/cgroup/namespace.c,collect_mounts,drivers/pinctrl/pinmux.c,pinmux_request_gpio,
CVE-2022-1048,torvalds/linux,92ee3c60ec9fe64404dc035e7c41277d74aa26cb,sound/core/pcm_native.c,snd_pcm_hw_free,drivers/pci/hotplug/shpchp_ctrl.c,shpchp_queue_pushbutton_work,
CVE-2020-29371,torvalds/linux,bcf85fcedfdd17911982a3e3564fcfec7b01eebd,fs/romfs/storage.c,romfs_dev_read,drivers/pinctrl/pinmux.c,pinmux_request_gpio,
CVE-2023-38428,torvalds/linux,f0a96d1aafd8964e1f9955c830a3e5cb3c60a90f,fs/smb/server/smb2pdu.c,session_user,drivers/firewire/nosy.c,packet_buffer_get,
CVE-2021-47052,torvalds/linux,854b7737199848a91f6adfa0a03cf6f0c46c86e8,drivers/crypto/sa2ul.c,sa_run,drivers/infiniband/hw/hfi1/tid_rdma.c,hfi1_rc_rcv_tid_rdma_write_req,
CVE-2023-52442,torvalds/linux,3df0411e132ee74a87aa13142dfd2b190275332e,fs/smb/server/smb2pdu.c,smb2_check_user_session,drivers/pci/vgaarb.c,vga_arb_release,
CVE-2024-26800,torvalds/linux,13114dc5543069f7b97991e3b79937b6da05f5b0,net/tls/tls_sw.c,tls_do_decryption,drivers/crypto/atmel-aes.c,atmel_aes_gcm_start,
CVE-2022-0995,torvalds/linux,c993ee0f9f81caf5767a50d1faeba39a0dc82af2,kernel/watch_queue.c,watch_queue_set_filter,drivers/pinctrl/pinctrl-eyeq5.c,eq5p_pinconf_set,
CVE-2021-47118,torvalds/linux,0711f0d7050b9e07c44bc159bbc64ac0a1022c7f,arch/loongarch/kvm/main.c,kernel_init_freeable,drivers/usb/storage/uas.c,uas_post_reset,
CVE-2020-28374,torvalds/linux,2896c93811e39d63a4d9b63ccf12a8fbc226e5e4,drivers/target/target_core_xcopy.c,target_xcopy_locate_se_dev_e4,drivers/hid/intel-thc-hid/intel-thc/intel-thc-dma.c,thc_swdma_read,
CVE-2015-9289,torvalds/linux,1fa2337a315a2448c5434f41e00d56b01a22283c,drivers/media/dvb-frontends/cx24116.c,cx24116_send_diseqc_msg,drivers/net/wireless/realtek/rtlwifi/rtl8192d/hw_common.c,rtl92d_get_hw_reg,
CVE-2022-2586,torvalds/linux,470ee20e069a6d05ae549f7d0ef2bdbcee6a81b2,net/netfilter/nf_tables_api.c,nft_set_lookup_byid,drivers/pinctrl/pinctrl-cy8c95x0.c,cy8c95x0_pinmux_direction,
CVE-2022-1199,torvalds/linux,71171ac8eb34ce7fe6b3267dce27c313ab3cb3ac,net/ax25/af_ax25.c,ax25_kill_by_device,drivers/hid/intel-ish-hid/ishtp/client.c,ishtp_read_list_flush,
CVE-2023-23006,torvalds/linux,6b8b42585886c59a008015083282aae434349094,drivers/net/ethernet/mellanox/mlx5/core/steering/sws/dr_domain.c,dr_domain_init_resources,drivers/net/ethernet/mellanox/mlx5/core/steering/sws/dr_send.c,dr_prepare_qp_to_rts,
